"","X","status_id","text","user_id","screen_name","followers_count","is_retweet","retweet_count","retweet_status_id","retweet_text","retweet_user_id","retweet_screen_name","retweet_retweet_count","mentions_user_id","mentions_screen_name","media_type","media_url","urls_url","created_at","indegree","text.clean","text.lem","polarity","sentiment.anger","sentiment.anticipation","sentiment.disgust","sentiment.fear","sentiment.joy","sentiment.sadness","sentiment.surprise","sentiment.trust","sentiment.negative","sentiment.positive"
"27",15703,"x1256316378031755270","Los test r\u00E1pidos para la detecci\u00F3n del #Covid19 son capaces de darnos resultados en 10-15 minutos, y servir\u00E1n para liberar profesionales y recursos sanitarios.

Aqu\u00ED tienes como funcionan y la diferencia con los PCR\u2B07
#EsteVirusLoParamosUnidos https://t.co/ta0DPNKWeJ","x1203427383782629376","Fortuna50761529",29,TRUE,3670,"x1242504057304072197","Los test r<U+00E1>pidos para la detecci<U+00F3>n del #Covid19 son capaces de darnos resultados en 10-15 minutos, y servir<U+00E1>n para liberar profesionales y recursos sanitarios.

Aqu<U+00ED> tienes como funcionan y la diferencia con los PCR<U+2B07>
#EsteVirusLoParamosUnidos https://t.co/ta0DPNKWeJ","x2821179496","SaludPublicaEs",3670,"x2821179496","SaludPublicaEs","","","","2020-05-01",1783,"los test ruepidos para la detecciufn del covid son capaces de darnos resultados en  minutos y serviruen para liberar profesionales y recursos sanitarios aquued tienes como funcionan y la diferencia con los pcrub
estevirusloparamosunidos ","el test ruepido para el detecciufn NA de el covid ser capaz de NA dar yo resultado en minuto y servirar para liberar profesional y recurso sanitario aquued tener como funcionar y el diferencia con el pcrub estevirusloparamosunido",-0.25,1,2,0,0,1,0,1,2,0,4
"28",136996,"x1256204313761898499","Todos a casa siempre y cuando no se tengan actividades fundamentales para el bienestar y la seguridad del pueblo. Sigamos cuidando a los adultos mayores y a los enfermos. #Qu\u00E9dateEnCasa https://t.co/I8pdZbuU7Q","x1020636756385804288","higiniobv29",3268,TRUE,5277,"x1244337484449939458","Todos a casa siempre y cuando no se tengan actividades fundamentales para el bienestar y la seguridad del pueblo. Sigamos cuidando a los adultos mayores y a los enfermos. #Qu<U+00E9>dateEnCasa https://t.co/I8pdZbuU7Q","x82119937","lopezobrador_",5277,"x82119937","lopezobrador_","","","","2020-05-01",1865,"todos a casa siempre y cuando no se tengan actividades fundamentales para el bienestar y la seguridad del pueblo sigamos cuidando a los adultos mayores y a los enfermos quuedateencasa ","todo a casa siempre y cuando no él tener actividad fundamental para el bienestar y el seguridad NA de el pueblo sigar cuidar a el adulto mayor y a el enfermo quuedateencasar",0.1,1,0,3,3,0,4,0,1,4,5
"29",535737,"x1256087352461660160","Sánchez pretende prorrogar el estado de alarma sin contestarnos a las exigencias de hace 15 días y sin informarnos de la caótica desescalada. El duro confinamiento por no hacer test masivos, y la asfixia económica por no dar liquidez, no puede ser el subterfugio a la incapacidad. https://t.co/9b7qxDE62u","x1485163532","GarciaTellezJ",1246,TRUE,2134,"x1255853953406902273","Sánchez pretende prorrogar el estado de alarma sin contestarnos a las exigencias de hace 15 días y sin informarnos de la caótica desescalada. El duro confinamiento por no hacer test masivos, y la asfixia económica por no dar liquidez, no puede ser el subterfugio a la incapacidad. https://t.co/9b7qxDE62u","x523386042","pablocasado_",2134,"x523386042","pablocasado_","","","","2020-05-01",1893,"sanchez pretende prorrogar el estado de alarma sin contestarnos a las exigencias de hace  dias y sin informarnos de la caotica desescalada el duro confinamiento por no hacer test masivos y la asfixia economica por no dar liquidez no puede ser el subterfugio a la incapacidad ","sanchez pretender prorrogar el estado de alarma sin NA contestar yo a el exigencia de hacer dia y sin NA informar yo de el caotica desescalado el duro confinamiento por no hacer test masivo y el asfixia economico por no dar liquidez no poder ser el subterfugio a el incapacidad",-1.35,2,0,0,3,0,3,1,1,6,2
"30",460875,"x1256143417966501889","El patriotismo de despedir a sanitarios en Madrid, que se han jugado la vida por salvar a miles de españoles, por mil euros mensuales, que pierden su contrato precario y buscan billete para volver a irse de España. Héroes desterrados, mi opinión #COVID19 https://t.co/gUvVuVqqOS","x548326122","DormaNessum",1902,TRUE,6871,"x1255753800318623762","El patriotismo de despedir a sanitarios en Madrid, que se han jugado la vida por salvar a miles de españoles, por mil euros mensuales, que pierden su contrato precario y buscan billete para volver a irse de España. Héroes desterrados, mi opinión #COVID19 https://t.co/gUvVuVqqOS","x235234497","JesusCintora",6871,"x235234497","JesusCintora","","","","2020-05-01",1931,"el patriotismo de despedir a sanitarios en madrid que se han jugado la vida por salvar a miles de espanoles por mil euros mensuales que pierden su contrato precario y buscan billete para volver a irse de espana heroes desterrados mi opinion covid ","el patriotismo de despedir a sanitario en madrid que él haber jugar el vida por salvar a mil de espanol por mil euro mensual que perder su contrato precario y buscar billete para volver a NA ir él de espano heroe desterrado mi opinion covid",0,3,2,2,3,0,5,1,0,6,1
"31",30978,"x1256367455540314117","He conversado con la ministra @monserratcream1 y tomamos la decisi\u00F3n de iniciar el 1 de junio las clases en la Costa y Gal\u00E1pagos. Por el momento, ser\u00E1 bajo la modalidad \u201CEstudiando desde Casa\u201D.  Hoy, #Qu\u00E9dateEnCasa por ti y por los tuyos.  #EcuadorSolidario","x950390495901044741","PichinchaJp",11,TRUE,3546,"x1252620077826027523","He conversado con la ministra @monserratcream1 y tomamos la decisi<U+00F3>n de iniciar el 1 de junio las clases en la Costa y Gal<U+00E1>pagos. Por el momento, ser<U+00E1> bajo la modalidad <U+201C>Estudiando desde Casa<U+201D>.  Hoy, #Qu<U+00E9>dateEnCasa por ti y por los tuyos.  #EcuadorSolidario","x913131817","Lenin",3546,"x913131817 x1147976067451428864","Lenin monserratcream1","","","","2020-05-01",1994,"he conversado con la ministra y tomamos la decisiufn de iniciar el  de junio las clases en la costa y galuepagos por el momento serue bajo la modalidad ucestudiando desde casaud hoy quuedateencasa por ti y por los tuyos ecuadorsolidario","haber conversar con el ministra y tomar el decisiufn de iniciar el de junio el clase en el costa y galuepago por el momento serue bajo el modalidad ucestudiar desde casaud hoy quuedateencaso por tú y por el tuyo ecuadorsolidario",-0.25,0,0,0,0,1,0,0,1,0,2
"32",367200,"x1256212570618212352","España: Un 'dinosaurio' baja la basura en medio de la cuarentena

En Internet se han viralizado las imágenes de una persona que baja a tirar la basura vestida con un disfraz de dinosaurio durante la cuarentena por coronavirus en España https://t.co/U37OhlFWEP","x767509897541853184","BabyFour2",1,TRUE,3829,"x1239924450406985729","España: Un 'dinosaurio' baja la basura en medio de la cuarentena

En Internet se han viralizado las imágenes de una persona que baja a tirar la basura vestida con un disfraz de dinosaurio durante la cuarentena por coronavirus en España https://t.co/U37OhlFWEP","x100731315","ActualidadRT",3829,"x100731315","ActualidadRT","","","","2020-05-01",2215,"espana un dinosaurio baja la basura en medio de la cuarentena en internet se han viralizado las imagenes de una persona que baja a tirar la basura vestida con un disfraz de dinosaurio durante la cuarentena por coronavirus en espana ","espano uno dinosaurio bajo el basura en medio de el cuarentena en internet él haber viralizar el imagen de uno persona que baja a tirar el basura vestido con uno disfraz de dinosaurio durante el cuarentena por coronavirus en espano",-0.25,0,0,3,2,0,1,0,0,4,0
"33",525303,"x1256159353582821377","Ya es público. Un grupo de ""expertos"" estuvimos un mes trabajando en la desescalada. Creemos que es el mejor plan dsd el punto de vista epidemiológico, económico y social. Ha sido un honor trabajar para mi país. Yo lo hubiese hecho igual con otro gobierno 
https://t.co/svrLCkfq6u","x111101869","AmaraV89",1229,TRUE,3983,"x1256156518606671872","Ya es público. Un grupo de ""expertos"" estuvimos un mes trabajando en la desescalada. Creemos que es el mejor plan dsd el punto de vista epidemiológico, económico y social. Ha sido un honor trabajar para mi país. Yo lo hubiese hecho igual con otro gobierno 
https://t.co/svrLCkfq6u","x134522688","miotei",3983,"x134522688","miotei","","","","2020-05-01",2263,"ya es publico un grupo de expertos estuvimos un mes trabajando en la desescalada creemos que es el mejor plan dsd el punto de vista epidemiologico economico y social ha sido un honor trabajar para mi pais yo lo hubiese hecho igual con otro gobierno ","ya ser publico uno grupo de experto estar uno mes trabajar en el desescalado creer que ser el mejor plan dsd el punto de vista epidemiologico economico y social haber ser uno honor trabajar para mi pais yo él haber hacer igual con otro gobierno",0.75,0,1,0,1,0,0,0,2,2,4
"34",145972,"x1256180392517828608","Nuestra proyecci\u00F3n indicaba que al 14 de abril, deb\u00EDamos tener 768 casos confirmados.

Actualmente, tenemos 159. \u00A1CASI 5 VECES MENOS!

Sigamos cumpliendo las medidas.

Recuerda, si no es ESTRICTAMENTE necesario, #QuedateEnCasa https://t.co/zqhxigSxM9","x1242795009646243841","castle_sal",10,TRUE,4865,"x1250554238415114246","Nuestra proyecci<U+00F3>n indicaba que al 14 de abril, deb<U+00ED>amos tener 768 casos confirmados.

Actualmente, tenemos 159. <U+00A1>CASI 5 VECES MENOS!

Sigamos cumpliendo las medidas.

Recuerda, si no es ESTRICTAMENTE necesario, #QuedateEnCasa https://t.co/zqhxigSxM9","x20736511","nayibbukele",4865,"x20736511","nayibbukele","","","","2020-05-01",2301,"nuestra proyecciufn indicaba que al  de abril debuedamos tener  casos confirmados actualmente tenemos  uacasi  veces menos sigamos cumpliendo las medidas recuerda si no es estrictamente necesario quedateencasa ","nuestro proyecciufr indicar que NA a el de abril debuedar tener caso confirmado actualmente tener uacasi vez menos sigar cumplir el medida recordar si no ser estrictamente necesario quedateencasar",0,0,0,0,1,1,1,0,1,2,2
"35",350921,"x1256352931437326337","El grito en la red que clama por la dimisión de Sánchez, trending topic mundial y nacional
 https://t.co/R3PUDQBWDd","x1134807749697638401","Rafa82811540",840,TRUE,3831,"x1251775257406582784","El grito en la red que clama por la dimisión de Sánchez, trending topic mundial y nacional
 https://t.co/R3PUDQBWDd","x698104968105095170","eduardoinda",3831,"x698104968105095170","eduardoinda","","","okdiario.com/espana/redes-a…","2020-05-01",2563,"el grito en la red que clama por la dimision de sanchez trending topic mundial y nacional ","el grito en el red que clamar por el dimision de sanchez trending topic mundial y nacional",0.4,2,1,0,1,0,1,2,0,2,0
"36",50788,"x1256334902783430657","Estos d\u00EDas de #ContingenciaPositiva realiza actividades que fortalezcan la uni\u00F3n familiar, aqu\u00ED te compartimos algunas ideas. \u00A1Recuerda, #Qu\u00E9dateEnCasa! https://t.co/NOKwkcEtbx","x1174806746289717248","Almadel51571311",52,TRUE,14371,"x1249389317509840896","Estos d<U+00ED>as de #ContingenciaPositiva realiza actividades que fortalezcan la uni<U+00F3>n familiar, aqu<U+00ED> te compartimos algunas ideas. <U+00A1>Recuerda, #Qu<U+00E9>dateEnCasa! https://t.co/NOKwkcEtbx","x15946615","Edomex",14371,"x15946615","Edomex","","","","2020-05-01",2572,"estos duedas de contingenciapositiva realiza actividades que fortalezcan la uniufn familiar aquued te compartimos algunas ideas uarecuerda quuedateencasa ","este dueda de contingenciapositiva realizar actividad que fortalecer el uniufn familiar aquued tú compartir alguno idea uarecuerda quuedateencaso",0.8,0,0,0,0,0,0,0,1,0,2
"37",353914,"x1256316486957838337","Fernando Simón: ""Este equipo trabaja con la mayor honestidad posible (...) El utilizar fallos en los discursos o terminologías que podamos decir personas que estamos al límite de nuestra resistencia para hacernos daño no es algo decente""

\u27A1 https://t.co/bkY1QU7QwS #COVID19 https://t.co/yaNy6gF2BC","x1101507826051137538","jfponce1971",5,TRUE,6719,"x1252182042223271936","Fernando Simón: ""Este equipo trabaja con la mayor honestidad posible (...) El utilizar fallos en los discursos o terminologías que podamos decir personas que estamos al límite de nuestra resistencia para hacernos daño no es algo decente""

<U+27A1> https://t.co/bkY1QU7QwS #COVID19 https://t.co/yaNy6gF2BC","x39321874","24h_tve",6719,"x39321874","24h_tve","","","","2020-05-01",2702,"fernando simon este equipo trabaja con la mayor honestidad posible  el utilizar fallos en los discursos o terminologias que podamos decir personas que estamos al limite de nuestra resistencia para hacernos dano no es algo decente ua ","fernar simon este equipo trabajar con el mayor honestidad posible el utilizar fallo en el discurso o terminologia que poder decir persona que estar NA a el limite de nuestro resistencia para NA hacer yo dano no ser algo decente ua",-0.25,1,0,0,0,0,0,0,2,1,6
"38",235755,"x1256362765071060994","Diario de un Confinamiento: segundas oportunidades. https://t.co/twtEotAksN","x306461164","jorhema2008",335,TRUE,4940,"x1254670557863448576","Diario de un Confinamiento: segundas oportunidades. https://t.co/twtEotAksN","x246491936","Tunomandas",4940,"x246491936","Tunomandas","photo","http://pbs.twimg.com/ext_tw_video_thumb/1254670247409393664/pu/img/fWf3PR6wHPBjZtuJ.jpg","","2020-05-01",2753,"diario de un confinamiento segundas oportunidades ","diario de uno confinamiento segundo oportunidad",0,1,2,0,1,1,1,1,1,1,2
"39",235847,"x1256371959098736646","Se llama Chincheta y la han abandonado durante este confinamiento y a m\u00ED se me parte el alma. 

Adoptar por favor \u0001F494 https://t.co/tvnpG3O6rq","x454071004","jloterinho",183,TRUE,5657,"x1255918991454937090","Se llama Chincheta y la han abandonado durante este confinamiento y a m<U+00ED> se me parte el alma. 

Adoptar por favor <U+0001F494> https://t.co/tvnpG3O6rq","x1116700300927172608","senorapecas",5657,"x1116700300927172608","senorapecas","","","","2020-05-01",2771,"se llama chincheta y la han abandonado durante este confinamiento y a mued se me parte el alma adoptar por favor uf ","él llamar chincheta y él haber abandonar durante este confinamiento y a mued él yo parte el alma adoptar por favor uf",0.6,1,0,0,2,0,3,0,0,3,1
"40",359997,"x1256268866919038976","TV en DIRECTO | Adriana Lastra: ""Si ustedes, señor Casado y la señora Ayuso, tenían tan claro lo que podía pasar, ¿por qué no impidieron la falta de recursos de las comunidades que gobiernan y especialmente de Madrid?"" https://t.co/gcnFXrQHdM https://t.co/2HpiJ2XOaZ","x1251658058276667395","raulfer260774",66,TRUE,2371,"x1248202239262457857","TV en DIRECTO | Adriana Lastra: ""Si ustedes, señor Casado y la señora Ayuso, tenían tan claro lo que podía pasar, ¿por qué no impidieron la falta de recursos de las comunidades que gobiernan y especialmente de Madrid?"" https://t.co/gcnFXrQHdM https://t.co/2HpiJ2XOaZ","x7996082","el_pais",2371,"x7996082","el_pais","","","","2020-05-01",2812,"tv en directo adriana lastra si ustedes senor casado y la senora ayuso tenian tan claro lo que podia pasar por que no impidieron la falta de recursos de las comunidades que gobiernan y especialmente de madrid ","tv en directo adriano lastrar si tú senor casado y él senora ayuso teniar tanto claro él que podiar pasar por que no impider el falta de recurso de el comunidad que gobiernar y especialmente de madrid",0,1,0,1,1,0,0,0,0,2,1
"41",351096,"x1256348657261182976","VÍDEO | Ayuso defiende los menús de Telepizza para niños vulnerables en Madrid: ""Yo juraría que a la mayoría les encantan"" https://t.co/gKutGSgdTK https://t.co/lAJNAjX4j4","x731482158","MarisolBuznego",1989,TRUE,1976,"x1255505379225677836","VÍDEO | Ayuso defiende los menús de Telepizza para niños vulnerables en Madrid: ""Yo juraría que a la mayoría les encantan"" https://t.co/gKutGSgdTK https://t.co/lAJNAjX4j4","x535707261","eldiarioes",1976,"x535707261","eldiarioes","","","","2020-05-01",3558,"video ayuso defiende los menus de telepizza para ninos vulnerables en madrid yo juraria que a la mayoria les encantan ","video ayuso defender el menus de telepizza para nino vulnerable en madrid yo jurario que a el mayoria él encantar",0.25,0,1,0,1,1,0,1,0,0,2
